image_num,bboxes,labels
0001,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[31.02400016784668, 33.48800277709961, 104.49600219726562, 223.66400146484375], [66.86399841308594, 0.1120000034570694, 141.6800079345703, 163.8560028076172]], 'labels': ['person', 'woman']}}"
0002,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[95.31200408935547, 145.71200561523438, 202.38400268554688, 223.66400146484375], [82.09600067138672, 3.9200000762939453, 106.06400299072266, 54.09600067138672], [140.33599853515625, 12.656000137329102, 151.9840087890625, 44.0160026550293], [150.86399841308594, 11.312000274658203, 160.27200317382812, 41.3280029296875], [162.7360076904297, 19.376001358032227, 170.8000030517578, 37.07200241088867]], 'labels': ['desk', 'human face', 'bottle', 'bottle', 'bottle']}}"
0003,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[48.496002197265625, 28.112001419067383, 144.1439971923828, 223.66400146484375], [46.47999954223633, 0.1120000034570694, 142.3520050048828, 162.0640106201172], [157.13600158691406, 114.12800598144531, 219.8560028076172, 175.95201110839844]], 'labels': ['person', 'person', 'box']}}"
0004,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[50.736000061035156, 33.93600082397461, 139.21600341796875, 223.66400146484375], [52.30400085449219, 0.1120000034570694, 142.3520050048828, 162.7360076904297], [171.4720001220703, 0.1120000034570694, 223.66400146484375, 106.51200103759766], [156.91200256347656, 114.35200500488281, 223.66400146484375, 175.95201110839844], [140.33599853515625, 12.656000137329102, 151.760009765625, 43.56800079345703], [151.08799743652344, 11.760000228881836, 158.70401000976562, 41.104000091552734], [162.7360076904297, 19.82400131225586, 170.3520050048828, 37.29600143432617]], 'labels': ['person', 'person', 'person', 'picnic basket', 'bottle', 'bottle', 'bottle']}}"
0005,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[56.336002349853516, 30.128000259399414, 146.16000366210938, 223.66400146484375], [52.75200271606445, 0.1120000034570694, 143.2480010986328, 162.0640106201172], [128.01600646972656, 0.1120000034570694, 160.72000122070312, 145.93600463867188], [189.8400115966797, 147.05599975585938, 223.66400146484375, 223.66400146484375], [162.9600067138672, 19.376001358032227, 170.5760040283203, 37.52000045776367]], 'labels': ['person', 'person', 'person', 'person', 'bottle']}}"
0006,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[55.21600341796875, 28.784000396728516, 148.40000915527344, 223.66400146484375], [52.52799987792969, 0.1120000034570694, 143.2480010986328, 158.03199768066406], [176.40000915527344, 152.656005859375, 223.66400146484375, 223.66400146484375], [140.33599853515625, 10.192000389099121, 151.9840087890625, 44.0160026550293], [151.08799743652344, 11.53600025177002, 159.37600708007812, 40.656002044677734], [162.7360076904297, 19.600000381469727, 170.5760040283203, 37.07200241088867]], 'labels': ['person', 'person', 'person', 'bottle', 'bottle', 'bottle']}}"
0007,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[50.288002014160156, 23.631999969482422, 146.16000366210938, 223.66400146484375], [46.704002380371094, 0.1120000034570694, 145.04000854492188, 150.41600036621094], [84.11199951171875, 2.8000001907348633, 107.63200378417969, 42.0]], 'labels': ['girl', 'woman', 'human face']}}"
0008,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[60.816001892089844, 30.128000259399414, 149.07200622558594, 223.66400146484375], [53.20000076293945, 0.1120000034570694, 146.60800170898438, 163.1840057373047], [0.1120000034570694, 155.79200744628906, 71.34400177001953, 223.66400146484375], [140.55999755859375, 12.656000137329102, 151.9840087890625, 44.0160026550293], [151.08799743652344, 11.760000228881836, 158.70401000976562, 41.552001953125], [163.1840057373047, 19.82400131225586, 170.8000030517578, 37.29600143432617]], 'labels': ['person', 'person', 'person', 'bottle', 'bottle', 'bottle']}}"
0009,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[52.97600173950195, 0.1120000034570694, 147.05599975585938, 161.8400115966797], [71.79199981689453, 52.97600173950195, 145.04000854492188, 223.66400146484375], [0.1120000034570694, 160.49600219726562, 71.12000274658203, 223.66400146484375], [157.36000061035156, 113.90400695800781, 219.1840057373047, 175.95201110839844], [171.6959991455078, 113.90400695800781, 218.7360076904297, 149.96800231933594], [208.8800048828125, 106.28800201416016, 223.66400146484375, 159.37600708007812], [140.55999755859375, 12.880000114440918, 151.760009765625, 56.336002349853516], [151.31201171875, 11.984000205993652, 161.16799926757812, 41.3280029296875], [162.9600067138672, 19.82400131225586, 170.5760040283203, 37.29600143432617]], 'labels': ['woman', 'person', 'person', 'box', 'box', 'box', 'bottle', 'bottle', 'bottle']}}"
0010,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[52.30400085449219, 33.48800277709961, 145.48800659179688, 223.66400146484375], [52.30400085449219, 0.1120000034570694, 147.05599975585938, 156.01600646972656], [75.82400512695312, 0.1120000034570694, 101.13600158691406, 50.064002990722656]], 'labels': ['girl', 'woman', 'human face']}}"
