image_num,bboxes,labels
0001,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[14.672000885009766, 60.36800003051758, 55.88800048828125, 218.9600067138672], [108.97600555419922, 61.26400375366211, 146.83200073242188, 223.66400146484375], [188.49600219726562, 50.288002014160156, 223.66400146484375, 197.2320098876953], [98.67200469970703, 57.23200225830078, 126.22400665283203, 141.6800079345703]], 'labels': ['person', 'person', 'person', 'person']}}"
0002,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[15.568000793457031, 59.92000198364258, 56.112003326416016, 219.1840057373047], [106.96000671386719, 61.93600082397461, 142.5760040283203, 223.66400146484375], [131.60000610351562, 62.832000732421875, 164.3040008544922, 145.48800659179688]], 'labels': ['person', 'person', 'person']}}"
0003,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[176.62400817871094, 8.40000057220459, 190.5120086669922, 32.816001892089844], [154.2239990234375, 9.744000434875488, 168.11199951171875, 34.608001708984375], [166.99200439453125, 8.176000595092773, 176.84800720214844, 33.93600082397461], [191.6320037841797, 6.832000255584717, 202.16000366210938, 30.352001190185547], [105.84000396728516, 122.19200134277344, 114.80000305175781, 152.656005859375], [42.448001861572266, 15.344000816345215, 51.18400192260742, 40.880001068115234], [49.16800308227539, 15.344000816345215, 56.560001373291016, 40.432003021240234], [61.48800277709961, 133.61599731445312, 71.12000274658203, 151.9840087890625], [134.7360076904297, 7.728000164031982, 143.6959991455078, 24.304000854492188], [144.59201049804688, 9.744000434875488, 153.3280029296875, 24.527999877929688]], 'labels': ['bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle']}}"
0004,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[108.97600555419922, 151.9840087890625, 148.40000915527344, 223.66400146484375], [112.33600616455078, 67.98400115966797, 122.86400604248047, 89.04000091552734]], 'labels': ['chair', 'human face']}}"
0005,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[148.84800720214844, 57.45600128173828, 181.10400390625, 223.66400146484375], [16.239999771118164, 62.384002685546875, 50.96000289916992, 162.2880096435547], [99.12000274658203, 58.35200119018555, 136.7519989013672, 143.6959991455078], [130.70401000976562, 63.952003479003906, 156.91200256347656, 141.9040069580078], [105.39200592041016, 121.52000427246094, 114.57600402832031, 152.656005859375]], 'labels': ['person', 'person', 'person', 'person', 'bottle']}}"
0006,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[143.2480010986328, 58.35200119018555, 178.63999938964844, 223.66400146484375], [15.120000839233398, 60.36800003051758, 54.768001556396484, 187.37600708007812], [98.67200469970703, 59.92000198364258, 136.7519989013672, 143.6959991455078], [208.8800048828125, 46.03200149536133, 223.66400146484375, 191.6320037841797], [127.56800079345703, 62.608001708984375, 153.10400390625, 141.6800079345703], [105.39200592041016, 121.52000427246094, 114.57600402832031, 152.4320068359375]], 'labels': ['person', 'person', 'person', 'person', 'person', 'bottle']}}"
0007,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[176.40000915527344, 8.40000057220459, 190.5120086669922, 32.816001892089844], [154.2239990234375, 8.848000526428223, 167.88800048828125, 34.15999984741211], [105.39200592041016, 121.52000427246094, 114.57600402832031, 152.656005859375], [166.76800537109375, 8.176000595092773, 176.62400817871094, 33.93600082397461], [191.1840057373047, 6.832000255584717, 201.48800659179688, 30.128000259399414], [48.496002197265625, 141.2320098876953, 57.00800323486328, 151.31201171875]], 'labels': ['bottle', 'bottle', 'bottle', 'bottle', 'bottle', 'bottle']}}"
0008,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 59.92000198364258, 49.84000015258789, 223.66400146484375], [153.7760009765625, 58.12800216674805, 189.16799926757812, 207.760009765625], [97.552001953125, 57.45600128173828, 137.1999969482422, 143.4720001220703], [207.31201171875, 46.704002380371094, 223.66400146484375, 191.6320037841797], [134.9600067138672, 61.71200180053711, 158.48001098632812, 144.36801147460938], [207.31201171875, 46.704002380371094, 223.44000244140625, 134.2880096435547]], 'labels': ['person', 'person', 'person', 'person', 'person', 'person']}}"
0009,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[108.75200653076172, 155.12001037597656, 149.07200622558594, 223.66400146484375], [111.21600341796875, 67.76000213623047, 121.96800231933594, 89.71200561523438]], 'labels': ['chair', 'human face']}}"
0010,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[108.75200653076172, 154.447998046875, 149.07200622558594, 223.66400146484375], [0.1120000034570694, 174.83200073242188, 16.239999771118164, 223.66400146484375], [110.76800537109375, 69.3280029296875, 121.07200622558594, 90.16000366210938]], 'labels': ['chair', 'human face', 'human face']}}"
0011,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[148.40000915527344, 53.20000076293945, 186.70401000976562, 223.66400146484375], [96.656005859375, 57.00800323486328, 137.1999969482422, 143.6959991455078], [130.70401000976562, 62.384002685546875, 160.04800415039062, 143.2480010986328]], 'labels': ['person', 'person', 'person']}}"
0012,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 118.83200073242188, 43.79199981689453, 223.66400146484375], [147.05599975585938, 55.44000244140625, 180.8800048828125, 223.66400146484375], [96.656005859375, 57.23200225830078, 136.9759979248047, 143.9199981689453]], 'labels': ['person', 'woman', 'woman']}}"
0013,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[110.54400634765625, 33.263999938964844, 203.50401306152344, 198.5760040283203], [4.368000030517578, 39.3120002746582, 72.46400451660156, 199.2480010986328], [0.1120000034570694, 139.44000244140625, 64.6240005493164, 223.66400146484375], [16.464000701904297, 139.44000244140625, 64.6240005493164, 218.9600067138672], [108.75200653076172, 155.34400939941406, 148.84800720214844, 223.66400146484375], [0.1120000034570694, 171.0240020751953, 24.079999923706055, 223.66400146484375], [110.76800537109375, 67.08800506591797, 121.74400329589844, 90.16000366210938], [214.03201293945312, 52.08000183105469, 223.66400146484375, 76.27200317382812]], 'labels': ['cabinetry', 'cabinetry', 'chair', 'chair', 'chair', 'chair', 'human face', 'human face']}}"
0014,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[16.91200065612793, 139.44000244140625, 65.0719985961914, 223.66400146484375], [108.75200653076172, 154.89601135253906, 149.52000427246094, 223.66400146484375], [0.1120000034570694, 171.2480010986328, 24.75200080871582, 223.66400146484375], [110.31999969482422, 68.43199920654297, 121.29600524902344, 90.83200073242188]], 'labels': ['chair', 'chair', 'chair', 'human face']}}"
0015,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[152.4320068359375, 57.68000030517578, 196.5600128173828, 223.66400146484375], [14.0, 63.72800064086914, 55.88800048828125, 162.2880096435547], [98.67200469970703, 57.90400314331055, 136.5279998779297, 143.4720001220703], [131.15200805664062, 62.160003662109375, 160.04800415039062, 143.4720001220703], [206.19200134277344, 50.736000061035156, 223.66400146484375, 123.08800506591797], [105.84000396728516, 121.74400329589844, 114.57600402832031, 152.656005859375]], 'labels': ['person', 'person', 'person', 'person', 'person', 'bottle']}}"
0016,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[16.91200065612793, 139.44000244140625, 65.0719985961914, 223.66400146484375], [108.97600555419922, 154.89601135253906, 149.29600524902344, 223.66400146484375], [0.1120000034570694, 171.2480010986328, 24.75200080871582, 223.66400146484375], [110.09600067138672, 68.43199920654297, 121.07200622558594, 90.83200073242188]], 'labels': ['chair', 'chair', 'chair', 'human face']}}"
0017,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[156.01600646972656, 55.66400146484375, 189.39199829101562, 209.10400390625], [14.896000862121582, 61.71200180053711, 55.66400146484375, 162.2880096435547], [99.56800079345703, 57.68000030517578, 136.5279998779297, 143.0240020751953], [132.04800415039062, 61.71200180053711, 160.04800415039062, 143.0240020751953], [202.60800170898438, 45.58399963378906, 223.66400146484375, 137.1999969482422], [106.06400299072266, 121.74400329589844, 114.80000305175781, 152.656005859375]], 'labels': ['person', 'person', 'person', 'person', 'person', 'bottle']}}"
0018,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[149.07200622558594, 57.45600128173828, 188.04800415039062, 210.0], [15.120000839233398, 60.816001892089844, 55.66400146484375, 162.5120086669922], [99.56800079345703, 57.45600128173828, 136.5279998779297, 142.8000030517578], [132.27200317382812, 61.48800277709961, 157.58399963378906, 142.5760040283203], [106.06400299072266, 121.52000427246094, 114.80000305175781, 152.4320068359375]], 'labels': ['person', 'person', 'person', 'person', 'bottle']}}"
0019,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[149.52000427246094, 57.68000030517578, 185.13600158691406, 209.7760009765625], [15.792000770568848, 60.816001892089844, 56.112003326416016, 162.7360076904297], [97.552001953125, 57.00800323486328, 136.9759979248047, 143.2480010986328], [131.60000610351562, 61.71200180053711, 157.58399963378906, 143.0240020751953], [106.06400299072266, 121.74400329589844, 114.80000305175781, 152.656005859375]], 'labels': ['person', 'person', 'person', 'person', 'bottle']}}"
0020,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[37.52000045776367, 140.11199951171875, 156.24000549316406, 223.66400146484375], [147.50399780273438, 61.26400375366211, 182.89601135253906, 210.0], [19.376001358032227, 59.92000198364258, 56.784000396728516, 162.2880096435547], [98.67200469970703, 57.45600128173828, 136.7519989013672, 143.6959991455078], [130.03199768066406, 61.93600082397461, 156.46400451660156, 143.0240020751953], [105.84000396728516, 121.52000427246094, 114.80000305175781, 152.656005859375]], 'labels': ['desk', 'person', 'person', 'person', 'person', 'bottle']}}"
0021,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[110.99200439453125, 33.263999938964844, 203.50401306152344, 198.5760040283203], [4.5920000076293945, 39.98400115966797, 72.68800354003906, 204.17601013183594], [16.91200065612793, 138.09600830078125, 65.52000427246094, 223.66400146484375], [108.75200653076172, 154.447998046875, 149.29600524902344, 223.66400146484375], [0.1120000034570694, 171.2480010986328, 24.75200080871582, 223.66400146484375], [110.76800537109375, 67.98400115966797, 121.52000427246094, 89.04000091552734]], 'labels': ['cabinetry', 'cabinetry', 'chair', 'chair', 'chair', 'human face']}}"
0022,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[111.21600341796875, 33.263999938964844, 203.50401306152344, 198.5760040283203], [4.5920000076293945, 39.76000213623047, 72.68800354003906, 189.39199829101562], [16.91200065612793, 139.21600341796875, 65.52000427246094, 223.66400146484375], [108.75200653076172, 154.67201232910156, 149.29600524902344, 223.66400146484375], [0.1120000034570694, 171.0240020751953, 24.304000854492188, 223.66400146484375], [110.76800537109375, 67.08800506591797, 121.74400329589844, 88.81600189208984]], 'labels': ['cabinetry', 'cabinetry', 'chair', 'chair', 'chair', 'human face']}}"
0023,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[111.21600341796875, 33.263999938964844, 203.50401306152344, 198.1280059814453], [4.5920000076293945, 39.76000213623047, 72.46400451660156, 189.39199829101562], [16.91200065612793, 139.44000244140625, 65.0719985961914, 223.66400146484375], [108.75200653076172, 154.89601135253906, 148.62400817871094, 223.66400146484375], [21.392000198364258, 159.82400512695312, 65.0719985961914, 223.66400146484375], [0.1120000034570694, 171.2480010986328, 24.304000854492188, 223.66400146484375], [110.76800537109375, 67.53600311279297, 121.52000427246094, 89.26399993896484]], 'labels': ['cabinetry', 'cabinetry', 'chair', 'chair', 'chair', 'chair', 'human face']}}"
0024,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[110.31999969482422, 33.71200180053711, 203.50401306152344, 198.5760040283203], [5.263999938964844, 39.3120002746582, 72.46400451660156, 158.48001098632812], [20.944000244140625, 158.92800903320312, 65.0719985961914, 223.66400146484375], [108.97600555419922, 155.34400939941406, 148.62400817871094, 223.66400146484375], [0.1120000034570694, 171.0240020751953, 24.079999923706055, 223.66400146484375], [110.99200439453125, 67.98400115966797, 121.96800231933594, 89.26399993896484]], 'labels': ['cabinetry', 'cabinetry', 'chair', 'chair', 'chair', 'human face']}}"
0025,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[38.41600036621094, 140.11199951171875, 155.56800842285156, 193.64801025390625], [151.5360107421875, 91.9520034790039, 181.10400390625, 203.05599975585938], [105.84000396728516, 121.74400329589844, 114.80000305175781, 152.656005859375], [112.33600616455078, 68.656005859375, 122.86400604248047, 89.71200561523438]], 'labels': ['desk', 'fancy dress', 'bottle', 'human face']}}"
0026,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[38.41600036621094, 139.66400146484375, 160.94400024414062, 223.66400146484375], [186.92800903320312, 50.736000061035156, 223.66400146484375, 198.1280059814453], [156.46400451660156, 58.57600021362305, 188.94400024414062, 204.17601013183594], [22.064001083374023, 58.57600021362305, 54.09600067138672, 189.16799926757812], [98.22400665283203, 57.90400314331055, 136.0800018310547, 141.4560089111328], [131.15200805664062, 63.50400161743164, 164.5279998779297, 144.36801147460938]], 'labels': ['desk', 'person', 'person', 'person', 'person', 'person']}}"
0027,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[21.392000198364258, 159.82400512695312, 65.96800231933594, 223.66400146484375], [108.52799987792969, 155.34400939941406, 148.84800720214844, 223.66400146484375], [0.1120000034570694, 170.8000030517578, 24.75200080871582, 223.66400146484375], [185.36000061035156, 56.784000396728516, 199.4720001220703, 87.02400207519531], [158.48001098632812, 76.27200317382812, 170.1280059814453, 97.3280029296875], [113.23200225830078, 67.98400115966797, 123.53600311279297, 88.59200286865234]], 'labels': ['chair', 'chair', 'chair', 'human face', 'human face', 'human face']}}"
0028,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[20.496000289916992, 159.37600708007812, 65.96800231933594, 223.66400146484375], [108.97600555419922, 155.56800842285156, 149.29600524902344, 223.66400146484375], [143.6959991455078, 153.10400390625, 176.17601013183594, 223.66400146484375], [0.1120000034570694, 171.0240020751953, 24.527999877929688, 223.66400146484375], [164.3040008544922, 71.12000274658203, 175.95201110839844, 92.6240005493164], [114.35200500488281, 67.76000213623047, 125.10400390625, 89.04000091552734]], 'labels': ['chair', 'chair', 'chair', 'chair', 'human face', 'human face']}}"
0029,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[156.24000549316406, 60.816001892089844, 191.4080047607422, 202.60800170898438], [16.239999771118164, 59.47200012207031, 48.720001220703125, 162.2880096435547], [98.67200469970703, 57.45600128173828, 136.7519989013672, 143.4720001220703], [131.15200805664062, 62.160003662109375, 164.5279998779297, 145.26400756835938], [37.29600143432617, 140.55999755859375, 163.1840057373047, 194.54400634765625], [20.04800033569336, 159.60000610351562, 65.96800231933594, 223.66400146484375], [108.52799987792969, 155.56800842285156, 149.07200622558594, 223.66400146484375], [142.8000030517578, 156.46400451660156, 176.40000915527344, 223.66400146484375], [0.1120000034570694, 170.8000030517578, 24.079999923706055, 223.66400146484375], [113.68000030517578, 67.53600311279297, 124.656005859375, 90.60800170898438]], 'labels': ['person', 'person', 'person', 'person', 'table', 'chair', 'chair', 'chair', 'chair', 'human face']}}"
0030,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[159.60000610351562, 59.69600296020508, 190.7360076904297, 203.27999877929688], [15.792000770568848, 62.384002685546875, 48.720001220703125, 162.7360076904297], [98.67200469970703, 58.12800216674805, 136.9759979248047, 143.6959991455078], [201.04000854492188, 49.16800308227539, 223.66400146484375, 162.2880096435547], [133.8400115966797, 61.93600082397461, 163.4080047607422, 145.26400756835938]], 'labels': ['person', 'person', 'person', 'person', 'person']}}"
0031,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[14.672000885009766, 60.816001892089844, 65.52000427246094, 218.7360076904297], [159.15200805664062, 57.00800323486328, 189.8400115966797, 203.05599975585938], [14.672000885009766, 60.816001892089844, 46.704002380371094, 162.5120086669922], [98.44800567626953, 58.12800216674805, 136.5279998779297, 143.6959991455078], [201.04000854492188, 48.272003173828125, 223.66400146484375, 162.0640106201172], [131.15200805664062, 61.93600082397461, 162.7360076904297, 144.81600952148438], [201.04000854492188, 48.496002197265625, 223.66400146484375, 136.0800018310547], [105.84000396728516, 121.74400329589844, 114.57600402832031, 152.8800048828125]], 'labels': ['person', 'person', 'person', 'person', 'person', 'person', 'person', 'bottle']}}"
