image_num,bboxes,labels
0001,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 158.03199768066406, 44.2400016784668, 223.66400146484375], [79.18400573730469, 87.24800109863281, 106.28800201416016, 223.66400146484375], [29.23200035095215, 171.4720001220703, 50.512001037597656, 223.66400146484375]], 'labels': ['cabinetry', 'person', 'person']}}"
0002,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 142.5760040283203, 42.672000885009766, 200.81600952148438], [72.24000549316406, 68.43199920654297, 100.68800354003906, 223.66400146484375], [18.48000144958496, 154.67201232910156, 50.064002990722656, 212.24000549316406], [28.336000442504883, 154.67201232910156, 49.61600112915039, 212.24000549316406], [96.20800018310547, 186.48001098632812, 120.4000015258789, 223.66400146484375], [34.832000732421875, 199.0240020751953, 61.48800277709961, 223.66400146484375]], 'labels': ['cabinetry', 'person', 'person', 'person', 'person', 'person']}}"
0003,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[118.16000366210938, 49.39200210571289, 182.2239990234375, 147.95201110839844], [62.608001708984375, 73.58399963378906, 99.56800079345703, 223.66400146484375], [6.384000301361084, 41.552001953125, 37.74399948120117, 82.31999969482422]], 'labels': ['whiteboard', 'person', 'television']}}"
0004,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[119.2800064086914, 50.288002014160156, 182.2239990234375, 149.74400329589844], [65.52000427246094, 74.4800033569336, 99.79199981689453, 223.66400146484375], [19.152000427246094, 161.39199829101562, 50.512001037597656, 217.16799926757812], [29.904001235961914, 161.39199829101562, 49.84000015258789, 223.66400146484375], [93.29600524902344, 192.5279998779297, 118.16000366210938, 223.66400146484375]], 'labels': ['whiteboard', 'person', 'person', 'person', 'person']}}"
0005,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[119.5040054321289, 49.84000015258789, 181.7760009765625, 149.52000427246094], [66.41600036621094, 74.7040023803711, 100.46400451660156, 223.66400146484375], [19.376001358032227, 160.94400024414062, 51.18400192260742, 215.82400512695312], [29.904001235961914, 160.94400024414062, 50.96000289916992, 213.36000061035156], [29.904001235961914, 192.97601318359375, 52.75200271606445, 223.66400146484375]], 'labels': ['whiteboard', 'person', 'person', 'person', 'person']}}"
0006,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 140.55999755859375, 223.66400146484375, 223.66400146484375], [119.5040054321289, 49.39200210571289, 182.2239990234375, 149.52000427246094], [77.61600494384766, 74.2560043334961, 101.13600158691406, 223.66400146484375], [20.04800033569336, 161.16799926757812, 54.320003509521484, 223.66400146484375], [28.560001373291016, 161.16799926757812, 50.96000289916992, 223.66400146484375], [99.79199981689453, 194.09600830078125, 122.86400604248047, 223.66400146484375]], 'labels': ['cabinetry', 'whiteboard', 'person', 'person', 'person', 'person']}}"
0007,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[119.5040054321289, 49.39200210571289, 182.2239990234375, 149.52000427246094], [76.94400024414062, 74.2560043334961, 102.0320053100586, 223.66400146484375], [20.04800033569336, 160.72000122070312, 50.96000289916992, 223.66400146484375], [28.560001373291016, 160.72000122070312, 51.63199996948242, 215.82400512695312], [95.76000213623047, 193.20001220703125, 117.93600463867188, 223.66400146484375]], 'labels': ['whiteboard', 'person', 'person', 'person', 'person']}}"
0008,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[119.5040054321289, 49.84000015258789, 182.2239990234375, 149.52000427246094], [77.84000396728516, 74.7040023803711, 101.58399963378906, 223.66400146484375], [20.04800033569336, 160.72000122070312, 51.63199996948242, 223.66400146484375], [124.8800048828125, 181.10400390625, 152.4320068359375, 223.66400146484375], [97.3280029296875, 192.7519989013672, 119.7280044555664, 223.66400146484375]], 'labels': ['whiteboard', 'person', 'person', 'person', 'person']}}"
0009,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[119.5040054321289, 49.84000015258789, 182.2239990234375, 149.52000427246094], [72.91200256347656, 74.0320053100586, 103.60000610351562, 223.66400146484375], [19.600000381469727, 160.27200317382812, 55.21600341796875, 223.66400146484375], [98.22400665283203, 182.0, 147.72801208496094, 223.66400146484375], [5.936000347137451, 34.608001708984375, 38.19200134277344, 83.44000244140625]], 'labels': ['whiteboard', 'person', 'person', 'person', 'television']}}"
0010,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[119.5040054321289, 49.84000015258789, 182.67201232910156, 149.52000427246094], [74.0320053100586, 74.0320053100586, 104.04800415039062, 223.66400146484375]], 'labels': ['whiteboard', 'person']}}"
0011,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[118.38400268554688, 49.39200210571289, 182.67201232910156, 149.74400329589844], [77.84000396728516, 74.0320053100586, 104.94400024414062, 223.66400146484375], [11.53600025177002, 166.54400634765625, 36.400001525878906, 213.58399963378906]], 'labels': ['whiteboard', 'person', 'person']}}"
0012,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[119.5040054321289, 49.39200210571289, 182.67201232910156, 149.52000427246094], [77.84000396728516, 74.2560043334961, 105.39200592041016, 223.66400146484375], [18.48000144958496, 159.15200805664062, 40.20800018310547, 215.15200805664062]], 'labels': ['whiteboard', 'person', 'person']}}"
0013,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[118.38400268554688, 50.288002014160156, 183.12001037597656, 150.63999938964844], [77.84000396728516, 74.7040023803711, 104.04800415039062, 210.0], [45.58399963378906, 164.7519989013672, 84.78400421142578, 223.66400146484375], [11.53600025177002, 138.76800537109375, 35.055999755859375, 215.82400512695312], [0.1120000034570694, 132.72000122070312, 16.239999771118164, 207.5360107421875]], 'labels': ['whiteboard', 'person', 'person', 'person', 'person']}}"
0014,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[118.38400268554688, 50.288002014160156, 182.67201232910156, 150.19200134277344], [76.94400024414062, 74.7040023803711, 102.7040023803711, 223.66400146484375], [51.40800094604492, 146.60800170898438, 91.9520034790039, 223.66400146484375], [93.74400329589844, 154.0, 134.5120086669922, 223.66400146484375], [0.1120000034570694, 129.80799865722656, 21.392000198364258, 210.2239990234375], [7.056000232696533, 42.672000885009766, 38.19200134277344, 83.44000244140625]], 'labels': ['whiteboard', 'person', 'person', 'person', 'person', 'television']}}"
0015,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[118.16000366210938, 50.288002014160156, 182.67201232910156, 147.95201110839844], [73.13600158691406, 74.4800033569336, 103.60000610351562, 169.9040069580078], [164.9759979248047, 143.4720001220703, 199.2480010986328, 223.66400146484375], [77.16799926757812, 167.44000244140625, 108.97600555419922, 223.66400146484375], [99.34400177001953, 166.32000732421875, 125.10400390625, 223.66400146484375], [28.112001419067383, 205.74400329589844, 65.29600524902344, 223.66400146484375]], 'labels': ['whiteboard', 'person', 'person', 'person', 'person', 'person']}}"
0016,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[118.16000366210938, 50.736000061035156, 182.67201232910156, 150.19200134277344], [72.24000549316406, 74.4800033569336, 104.49600219726562, 169.9040069580078], [60.816001892089844, 162.9600067138672, 103.82400512695312, 223.66400146484375], [137.87200927734375, 135.1840057373047, 161.6160125732422, 223.66400146484375], [32.14400100708008, 134.7360076904297, 59.47200012207031, 197.0080108642578]], 'labels': ['whiteboard', 'person', 'person', 'person', 'person']}}"
0017,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[119.5040054321289, 50.288002014160156, 182.67201232910156, 150.19200134277344], [74.0320053100586, 74.4800033569336, 106.06400299072266, 176.40000915527344], [81.64800262451172, 133.39199829101562, 109.87200164794922, 223.66400146484375], [50.512001037597656, 146.83200073242188, 83.44000244140625, 223.66400146484375], [74.0320053100586, 74.4800033569336, 105.84000396728516, 145.04000854492188], [98.22400665283203, 163.8560028076172, 133.61599731445312, 223.66400146484375]], 'labels': ['whiteboard', 'person', 'person', 'person', 'person', 'person']}}"
0018,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[116.81600189208984, 85.68000030517578, 181.7760009765625, 185.36000061035156], [73.13600158691406, 109.87200164794922, 106.06400299072266, 223.66400146484375]], 'labels': ['whiteboard', 'person']}}"
0019,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[117.71200561523438, 97.10400390625, 181.7760009765625, 197.0080108642578], [74.7040023803711, 120.1760025024414, 104.04800415039062, 223.66400146484375]], 'labels': ['whiteboard', 'person']}}"
0020,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[117.48800659179688, 103.3759994506836, 181.7760009765625, 203.05599975585938], [62.608001708984375, 126.67200469970703, 90.16000366210938, 223.66400146484375], [14.672000885009766, 177.29600524902344, 38.41600036621094, 223.66400146484375]], 'labels': ['whiteboard', 'person', 'person']}}"
0021,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[117.71200561523438, 107.40800476074219, 182.2239990234375, 205.29600524902344], [71.12000274658203, 130.48001098632812, 95.76000213623047, 223.66400146484375], [16.239999771118164, 177.74400329589844, 33.71200180053711, 223.66400146484375], [86.57600402832031, 199.4720001220703, 115.02400207519531, 223.66400146484375], [50.064002990722656, 184.24000549316406, 65.96800231933594, 223.66400146484375], [164.7519989013672, 195.66400146484375, 184.91200256347656, 223.66400146484375], [0.1120000034570694, 185.13600158691406, 14.0, 223.66400146484375]], 'labels': ['whiteboard', 'person', 'person', 'person', 'person', 'person', 'person']}}"
0022,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 125.3280029296875, 36.400001525878906, 223.66400146484375], [76.04800415039062, 129.80799865722656, 102.7040023803711, 223.66400146484375], [37.96800231933594, 184.91200256347656, 63.72800064086914, 223.66400146484375], [68.656005859375, 188.94400024414062, 88.14400482177734, 223.66400146484375], [152.8800048828125, 196.33599853515625, 172.81600952148438, 223.66400146484375]], 'labels': ['person', 'person', 'person', 'person', 'person']}}"
0023,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[118.38400268554688, 106.73600006103516, 183.12001037597656, 206.63999938964844], [72.24000549316406, 129.58399963378906, 102.7040023803711, 223.66400146484375], [76.49600219726562, 179.9840087890625, 107.85600280761719, 223.66400146484375], [192.0800018310547, 183.79200744628906, 212.91200256347656, 223.66400146484375], [44.2400016784668, 186.70401000976562, 66.41600036621094, 223.66400146484375], [0.1120000034570694, 188.72000122070312, 15.120000839233398, 223.66400146484375], [105.84000396728516, 197.9040069580078, 125.552001953125, 223.66400146484375]], 'labels': ['whiteboard', 'person', 'person', 'person', 'person', 'person', 'person']}}"
0024,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[118.60800170898438, 106.28800201416016, 182.67201232910156, 207.9840087890625], [0.1120000034570694, 161.6160125732422, 30.128000259399414, 223.66400146484375], [149.07200622558594, 183.12001037597656, 171.6959991455078, 223.66400146484375], [44.6879997253418, 184.91200256347656, 65.0719985961914, 223.66400146484375], [103.60000610351562, 188.94400024414062, 124.20800018310547, 223.66400146484375]], 'labels': ['whiteboard', 'person', 'person', 'person', 'person']}}"
0025,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[118.38400268554688, 105.84000396728516, 182.67201232910156, 207.0880126953125], [70.2239990234375, 130.25599670410156, 102.4800033569336, 223.66400146484375], [71.56800079345703, 130.25599670410156, 101.58399963378906, 202.60800170898438], [46.704002380371094, 184.91200256347656, 66.41600036621094, 223.66400146484375], [99.12000274658203, 185.80799865722656, 117.26399993896484, 223.66400146484375], [35.95199966430664, 186.48001098632812, 53.42399978637695, 223.66400146484375]], 'labels': ['whiteboard', 'person', 'person', 'person', 'person', 'person']}}"
0026,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[118.16000366210938, 105.61600494384766, 183.12001037597656, 206.19200134277344], [73.58399963378906, 129.13600158691406, 101.58399963378906, 223.66400146484375], [39.3120002746582, 186.25601196289062, 60.816001892089844, 223.66400146484375], [16.464000701904297, 181.7760009765625, 32.816001892089844, 223.66400146484375], [54.320003509521484, 184.24000549316406, 70.0, 223.66400146484375], [162.0640106201172, 203.27999877929688, 183.12001037597656, 223.66400146484375]], 'labels': ['whiteboard', 'person', 'person', 'person', 'person', 'person']}}"
0027,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 0.1120000034570694, 223.66400146484375, 223.66400146484375], [118.16000366210938, 106.96000671386719, 183.12001037597656, 205.74400329589844], [68.8800048828125, 128.91200256347656, 100.24000549316406, 223.66400146484375]], 'labels': ['building', 'whiteboard', 'person']}}"
0028,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[118.38400268554688, 106.73600006103516, 182.89601135253906, 206.41600036621094], [96.43199920654297, 129.13600158691406, 121.29600524902344, 223.66400146484375], [115.69600677490234, 187.37600708007812, 156.91200256347656, 223.66400146484375], [85.23200225830078, 181.10400390625, 114.57600402832031, 223.66400146484375]], 'labels': ['whiteboard', 'person', 'person', 'person']}}"
0029,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[118.38400268554688, 105.39200592041016, 181.552001953125, 204.62400817871094], [147.50399780273438, 126.67200469970703, 175.95201110839844, 223.66400146484375], [89.93600463867188, 178.41600036621094, 117.04000091552734, 223.66400146484375], [40.432003021240234, 184.91200256347656, 63.952003479003906, 223.66400146484375]], 'labels': ['whiteboard', 'person', 'person', 'person']}}"
0030,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[200.59201049804688, 124.656005859375, 223.66400146484375, 223.66400146484375], [40.432003021240234, 184.01600646972656, 68.20800018310547, 223.66400146484375], [85.23200225830078, 177.74400329589844, 108.30400085449219, 223.66400146484375], [127.56800079345703, 174.38400268554688, 146.16000366210938, 223.66400146484375], [152.2080078125, 188.04800415039062, 173.93600463867188, 223.66400146484375]], 'labels': ['person', 'person', 'person', 'person', 'person']}}"
