image_num,bboxes,labels
0001,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 40.656002044677734, 19.152000427246094, 223.66400146484375], [0.1120000034570694, 40.656002044677734, 12.208000183105469, 223.66400146484375], [121.74400329589844, 146.83200073242188, 153.552001953125, 184.24000549316406], [206.864013671875, 149.52000427246094, 223.66400146484375, 193.20001220703125], [147.05599975585938, 147.72801208496094, 169.6800079345703, 177.74400329589844], [172.59201049804688, 146.38400268554688, 192.0800018310547, 175.27999877929688], [83.66400146484375, 160.04800415039062, 98.22400665283203, 190.7360076904297], [123.31200408935547, 146.83200073242188, 142.5760040283203, 169.0080108642578], [206.864013671875, 149.52000427246094, 218.2880096435547, 172.59201049804688], [96.43199920654297, 159.37600708007812, 107.18400573730469, 176.17601013183594]], 'labels': ['person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']}}"
0002,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[19.600000381469727, 47.60000228881836, 123.53600311279297, 180.656005859375], [80.08000183105469, 182.89601135253906, 187.60000610351562, 223.66400146484375], [19.600000381469727, 37.74399948120117, 58.12800216674805, 223.66400146484375], [121.74400329589844, 146.60800170898438, 154.0, 184.24000549316406], [96.20800018310547, 142.8000030517578, 118.83200073242188, 177.52000427246094], [149.96800231933594, 148.17601013183594, 169.9040069580078, 176.17601013183594], [171.0240020751953, 147.95201110839844, 190.5120086669922, 175.27999877929688], [207.760009765625, 149.07200622558594, 218.9600067138672, 172.36801147460938]], 'labels': ['whiteboard', 'table', 'person', 'person', 'person', 'person', 'person', 'person']}}"
0003,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[51.18400192260742, 48.272003173828125, 123.76000213623047, 168.5600128173828], [192.0800018310547, 41.3280029296875, 223.66400146484375, 166.76800537109375], [19.600000381469727, 47.82400131225586, 44.2400016784668, 101.36000061035156], [110.76800537109375, 193.42401123046875, 152.656005859375, 223.66400146484375], [71.56800079345703, 175.27999877929688, 88.36800384521484, 223.66400146484375], [150.41600036621094, 2.8000001907348633, 162.7360076904297, 23.18400001525879]], 'labels': ['whiteboard', 'whiteboard', 'whiteboard', 'chair', 'chair', 'clock']}}"
0004,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[79.63200378417969, 183.56800842285156, 186.48001098632812, 223.66400146484375], [117.93600463867188, 36.847999572753906, 156.24000549316406, 171.6959991455078], [152.8800048828125, 148.62400817871094, 169.9040069580078, 175.95201110839844]], 'labels': ['desk', 'person', 'person']}}"
0005,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[121.52000427246094, 65.52000427246094, 186.48001098632812, 133.16799926757812], [69.552001953125, 175.27999877929688, 87.24800109863281, 223.66400146484375], [149.07200622558594, 3.248000144958496, 162.0640106201172, 23.631999969482422]], 'labels': ['blackboard', 'chair', 'clock']}}"
0006,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[30.80000114440918, 48.04800033569336, 106.28800201416016, 182.447998046875], [172.14401245117188, 45.80800247192383, 223.66400146484375, 166.76800537109375], [0.1120000034570694, 46.928001403808594, 23.631999969482422, 101.8080062866211], [5.488000392913818, 124.8800048828125, 31.472000122070312, 167.88800048828125], [51.40800094604492, 177.07200622558594, 69.552001953125, 223.66400146484375], [141.9040069580078, 202.60800170898438, 174.16000366210938, 223.66400146484375], [158.03199768066406, 146.83200073242188, 177.52000427246094, 175.27999877929688]], 'labels': ['whiteboard', 'whiteboard', 'whiteboard', 'chair', 'chair', 'chair', 'person']}}"
0007,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[61.93600082397461, 183.79200744628906, 218.9600067138672, 223.66400146484375], [92.6240005493164, 193.64801025390625, 134.7360076904297, 223.66400146484375], [166.99200439453125, 191.4080047607422, 209.10400390625, 223.66400146484375], [142.3520050048828, 201.93600463867188, 198.8000030517578, 223.66400146484375], [52.30400085449219, 176.62400817871094, 70.67200469970703, 223.66400146484375], [104.72000122070312, 167.88800048828125, 136.5279998779297, 184.24000549316406], [132.49600219726562, 4.368000030517578, 144.59201049804688, 24.75200080871582]], 'labels': ['desk', 'chair', 'chair', 'chair', 'chair', 'chair', 'clock']}}"
0008,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[61.93600082397461, 183.56800842285156, 219.1840057373047, 223.66400146484375], [138.32000732421875, 41.104000091552734, 175.50399780273438, 168.33599853515625], [194.76800537109375, 159.60000610351562, 223.66400146484375, 223.66400146484375], [92.1760025024414, 139.21600341796875, 112.78400421142578, 180.8800048828125], [187.37600708007812, 143.9199981689453, 205.96800231933594, 175.05599975585938]], 'labels': ['desk', 'person', 'person', 'person', 'person']}}"
0009,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[61.93600082397461, 183.12001037597656, 218.9600067138672, 223.66400146484375], [166.99200439453125, 191.1840057373047, 209.10400390625, 223.66400146484375], [92.6240005493164, 193.64801025390625, 134.7360076904297, 223.66400146484375], [142.8000030517578, 202.16000366210938, 199.0240020751953, 223.66400146484375], [52.30400085449219, 176.62400817871094, 70.67200469970703, 223.66400146484375], [79.18400573730469, 141.0080108642578, 100.46400451660156, 177.07200622558594], [197.6800079345703, 142.3520050048828, 214.70401000976562, 182.2239990234375], [108.75200653076172, 148.17601013183594, 136.9759979248047, 172.14401245117188], [95.31200408935547, 155.56800842285156, 111.44000244140625, 180.4320068359375], [187.15200805664062, 149.07200622558594, 200.14401245117188, 171.9199981689453]], 'labels': ['desk', 'chair', 'chair', 'chair', 'chair', 'person', 'person', 'person', 'person', 'person']}}"
0010,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[32.14400100708008, 47.82400131225586, 106.51200103759766, 181.3280029296875], [173.04000854492188, 45.80800247192383, 223.66400146484375, 165.87200927734375], [0.1120000034570694, 46.704002380371094, 24.75200080871582, 101.8080062866211], [166.99200439453125, 191.4080047607422, 209.10400390625, 223.66400146484375], [92.8479995727539, 193.64801025390625, 134.9600067138672, 223.66400146484375], [143.0240020751953, 202.16000366210938, 199.2480010986328, 223.66400146484375], [52.52799987792969, 177.29600524902344, 70.89600372314453, 223.66400146484375], [104.94400024414062, 167.88800048828125, 136.5279998779297, 184.24000549316406], [132.49600219726562, 4.368000030517578, 145.04000854492188, 24.97599983215332]], 'labels': ['whiteboard', 'whiteboard', 'whiteboard', 'chair', 'chair', 'chair', 'chair', 'chair', 'clock']}}"
