image_num,bboxes,labels
0001,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[147.50399780273438, 50.736000061035156, 223.66400146484375, 223.66400146484375], [56.112003326416016, 107.18400573730469, 118.38400268554688, 223.66400146484375], [85.68000030517578, 54.992000579833984, 134.5120086669922, 175.27999877929688], [111.44000244140625, 63.28000259399414, 127.56800079345703, 100.01600646972656], [199.2480010986328, 73.36000061035156, 212.24000549316406, 101.58399963378906]], 'labels': ['person', 'person', 'woman', 'human face', 'human face']}}"
0002,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[115.24800109863281, 81.20000457763672, 184.24000549316406, 223.66400146484375], [174.16000366210938, 47.60000228881836, 219.8560028076172, 223.66400146484375], [57.23200225830078, 106.73600006103516, 114.12800598144531, 223.66400146484375], [108.30400085449219, 59.24800109863281, 136.3040008544922, 169.9040069580078], [118.38400268554688, 70.44800567626953, 134.5120086669922, 107.40800476074219]], 'labels': ['woman', 'woman', 'woman', 'woman', 'human face']}}"
0003,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[174.60800170898438, 48.944000244140625, 216.04800415039062, 223.66400146484375], [116.81600189208984, 114.12800598144531, 172.59201049804688, 223.66400146484375], [55.21600341796875, 106.28800201416016, 108.08000183105469, 223.66400146484375]], 'labels': ['woman', 'person', 'woman']}}"
0004,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[148.84800720214844, 48.720001220703125, 215.82400512695312, 223.66400146484375], [33.71200180053711, 108.97600555419922, 114.12800598144531, 223.66400146484375], [84.78400421142578, 55.44000244140625, 146.83200073242188, 179.5360107421875], [115.24800109863281, 118.38400268554688, 159.37600708007812, 201.93600463867188], [113.23200225830078, 64.6240005493164, 128.91200256347656, 97.552001953125], [183.12001037597656, 63.05600357055664, 196.5600128173828, 97.10400390625]], 'labels': ['woman', 'woman', 'woman', 'woman', 'human face', 'human face']}}"
0005,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[186.70401000976562, 96.43199920654297, 223.66400146484375, 223.66400146484375], [106.28800201416016, 66.41600036621094, 122.41600036621094, 102.9280014038086], [180.8800048828125, 67.53600311279297, 194.76800537109375, 98.44800567626953]], 'labels': ['fancy dress', 'human face', 'human face']}}"
0006,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[165.87200927734375, 51.40800094604492, 212.24000549316406, 223.66400146484375], [59.24800109863281, 105.84000396728516, 105.16800689697266, 223.66400146484375], [87.02400207519531, 53.87200164794922, 133.16799926757812, 159.82400512695312], [194.76800537109375, 62.832000732421875, 223.66400146484375, 223.66400146484375], [116.36800384521484, 118.38400268554688, 160.27200317382812, 201.71200561523438], [205.52000427246094, 78.28800201416016, 223.66400146484375, 114.80000305175781], [104.94400024414062, 68.8800048828125, 120.84800720214844, 104.49600219726562], [171.0240020751953, 70.2239990234375, 184.01600646972656, 102.0320053100586]], 'labels': ['man', 'woman', 'woman', 'woman', 'woman', 'human face', 'human face', 'human face']}}"
0007,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[117.04000091552734, 195.44000244140625, 159.82400512695312, 223.66400146484375], [33.040000915527344, 207.0880126953125, 76.72000122070312, 223.66400146484375], [104.27200317382812, 67.53600311279297, 120.6240005493164, 103.82400512695312], [160.72000122070312, 74.2560043334961, 172.36801147460938, 107.18400573730469]], 'labels': ['chair', 'chair', 'human face', 'human face']}}"
0008,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[150.86399841308594, 61.71200180053711, 205.74400329589844, 223.66400146484375], [54.09600067138672, 108.75200653076172, 106.73600006103516, 223.66400146484375], [100.91200256347656, 119.0560073852539, 158.48001098632812, 200.59201049804688], [82.76800537109375, 53.87200164794922, 131.15200805664062, 166.09600830078125]], 'labels': ['person', 'person', 'person', 'woman']}}"
0009,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[117.04000091552734, 194.99200439453125, 159.60000610351562, 223.66400146484375], [33.263999938964844, 206.63999938964844, 76.04800415039062, 223.66400146484375], [108.08000183105469, 61.040000915527344, 124.8800048828125, 98.0], [152.656005859375, 85.00800323486328, 161.8400115966797, 113.90400695800781]], 'labels': ['chair', 'chair', 'human face', 'human face']}}"
0010,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 0.1120000034570694, 223.66400146484375, 223.66400146484375], [111.88800048828125, 66.19200134277344, 128.01600646972656, 102.0320053100586]], 'labels': ['shelf', 'human face']}}"
0011,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 24.304000854492188, 45.58399963378906, 159.37600708007812], [117.26399993896484, 194.76800537109375, 159.15200805664062, 223.66400146484375], [34.15999984741211, 206.63999938964844, 76.04800415039062, 223.66400146484375], [162.9600067138672, 200.36801147460938, 188.94400024414062, 223.66400146484375], [114.57600402832031, 66.19200134277344, 130.92800903320312, 102.9280014038086]], 'labels': ['cabinetry', 'chair', 'chair', 'chair', 'human face']}}"
0012,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[115.47200012207031, 185.36000061035156, 159.15200805664062, 223.66400146484375], [32.36800003051758, 196.5600128173828, 77.16799926757812, 223.66400146484375], [162.0640106201172, 188.27200317382812, 190.5120086669922, 223.66400146484375], [103.82400512695312, 52.97600173950195, 120.1760025024414, 89.71200561523438]], 'labels': ['chair', 'chair', 'chair', 'human face']}}"
0013,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 0.1120000034570694, 223.66400146484375, 223.66400146484375], [116.36800384521484, 183.34400939941406, 159.82400512695312, 223.66400146484375], [32.36800003051758, 194.99200439453125, 78.73600006103516, 223.66400146484375], [162.9600067138672, 185.80799865722656, 192.97601318359375, 223.66400146484375], [106.06400299072266, 50.512001037597656, 122.41600036621094, 87.47200012207031]], 'labels': ['cabinetry', 'chair', 'chair', 'chair', 'human face']}}"
0014,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[116.59200286865234, 194.76800537109375, 160.04800415039062, 223.66400146484375], [33.040000915527344, 205.74400329589844, 76.94400024414062, 223.66400146484375], [162.7360076904297, 196.7840118408203, 191.1840057373047, 223.66400146484375], [109.64800262451172, 65.74400329589844, 125.3280029296875, 102.0320053100586]], 'labels': ['chair', 'chair', 'chair', 'human face']}}"
0015,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[59.47200012207031, 168.33599853515625, 98.0, 223.66400146484375], [114.57600402832031, 145.71200561523438, 128.24000549316406, 189.6160125732422], [196.33599853515625, 80.52799987792969, 214.70401000976562, 117.26399993896484], [111.21600341796875, 80.97600555419922, 127.34400177001953, 117.71200561523438]], 'labels': ['book', 'bottle', 'human face', 'human face']}}"
0016,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[54.544002532958984, 77.84000396728516, 140.55999755859375, 223.66400146484375], [151.5360107421875, 62.384002685546875, 192.97601318359375, 185.58399963378906], [0.1120000034570694, 157.58399963378906, 44.6879997253418, 223.66400146484375], [100.01600646972656, 67.53600311279297, 131.60000610351562, 152.656005859375]], 'labels': ['person', 'woman', 'woman', 'woman']}}"
0017,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 37.52000045776367, 46.47999954223633, 164.5279998779297], [186.92800903320312, 87.92000579833984, 209.10400390625, 130.92800903320312], [111.44000244140625, 75.82400512695312, 127.56800079345703, 114.12800598144531]], 'labels': ['cabinetry', 'human face', 'human face']}}"
0018,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 37.29600143432617, 46.928001403808594, 164.0800018310547], [140.7840118408203, 79.40800476074219, 196.33599853515625, 223.66400146484375], [105.39200592041016, 75.82400512695312, 152.4320068359375, 223.66400146484375], [52.30400085449219, 120.6240005493164, 103.1520004272461, 223.66400146484375], [0.1120000034570694, 154.447998046875, 42.895999908447266, 223.66400146484375]], 'labels': ['shelf', 'woman', 'woman', 'woman', 'woman']}}"
0019,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[110.31999969482422, 76.27200317382812, 126.89600372314453, 113.45600128173828]], 'labels': ['human face']}}"
0020,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[167.88800048828125, 72.91200256347656, 221.64801025390625, 223.66400146484375], [108.97600555419922, 87.92000579833984, 159.82400512695312, 223.66400146484375], [49.84000015258789, 120.1760025024414, 86.35200500488281, 223.66400146484375], [0.1120000034570694, 174.60800170898438, 33.71200180053711, 223.66400146484375]], 'labels': ['person', 'person', 'person', 'person']}}"
0021,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[75.1520004272461, 105.84000396728516, 99.12000274658203, 158.92800903320312], [111.66400146484375, 80.52799987792969, 127.79200744628906, 117.26399993896484]], 'labels': ['human face', 'human face']}}"
0022,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 0.1120000034570694, 223.66400146484375, 223.66400146484375], [152.4320068359375, 65.0719985961914, 205.07200622558594, 223.66400146484375], [82.76800537109375, 88.14400482177734, 141.0080108642578, 223.66400146484375], [106.51200103759766, 67.08800506591797, 152.4320068359375, 209.3280029296875], [51.40800094604492, 121.29600524902344, 93.29600524902344, 223.66400146484375]], 'labels': ['person', 'woman', 'man', 'woman', 'woman']}}"
0023,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[68.20800018310547, 95.98400115966797, 141.2320098876953, 223.66400146484375], [105.39200592041016, 67.31200408935547, 153.7760009765625, 209.7760009765625], [105.39200592041016, 67.31200408935547, 131.15200805664062, 145.04000854492188]], 'labels': ['man', 'woman', 'woman']}}"
0024,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[68.20800018310547, 94.63999938964844, 134.9600067138672, 223.66400146484375], [151.31201171875, 65.52000427246094, 202.38400268554688, 223.66400146484375], [121.74400329589844, 132.04800415039062, 157.58399963378906, 210.2239990234375], [105.39200592041016, 67.31200408935547, 130.03199768066406, 149.52000427246094], [0.1120000034570694, 158.92800903320312, 13.776000022888184, 223.66400146484375]], 'labels': ['person', 'person', 'person', 'person', 'person']}}"
0025,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[64.8479995727539, 102.0320053100586, 135.1840057373047, 223.66400146484375], [154.67201232910156, 63.952003479003906, 205.29600524902344, 223.66400146484375], [0.1120000034570694, 142.1280059814453, 41.552001953125, 223.66400146484375], [104.94400024414062, 67.53600311279297, 130.70401000976562, 151.5360107421875]], 'labels': ['person', 'woman', 'woman', 'woman']}}"
0026,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[157.13600158691406, 65.0719985961914, 214.70401000976562, 223.66400146484375], [65.52000427246094, 103.1520004272461, 128.91200256347656, 223.66400146484375], [0.1120000034570694, 139.44000244140625, 47.82400131225586, 223.66400146484375], [126.00000762939453, 132.94400024414062, 161.39199829101562, 211.34400939941406], [105.84000396728516, 67.08800506591797, 130.48001098632812, 148.62400817871094], [71.34400177001953, 171.4720001220703, 94.41600036621094, 223.66400146484375], [126.44800567626953, 207.760009765625, 158.92800903320312, 223.66400146484375]], 'labels': ['person', 'person', 'person', 'person', 'person', 'person', 'chair']}}"
0027,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 38.41600036621094, 46.928001403808594, 166.54400634765625], [73.80799865722656, 140.11199951171875, 99.12000274658203, 180.4320068359375], [74.7040023803711, 148.17601013183594, 101.36000061035156, 180.2080078125], [112.11200714111328, 82.31999969482422, 128.01600646972656, 119.0560073852539]], 'labels': ['cabinetry', 'human face', 'human face', 'human face']}}"
0028,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[158.03199768066406, 63.72800064086914, 215.37600708007812, 223.66400146484375], [0.1120000034570694, 139.44000244140625, 45.80800247192383, 223.66400146484375], [124.8800048828125, 133.16799926757812, 163.6320037841797, 211.34400939941406], [104.04800415039062, 67.31200408935547, 134.2880096435547, 151.9840087890625], [74.4800033569336, 152.656005859375, 102.9280014038086, 182.0], [112.11200714111328, 81.87200164794922, 128.01600646972656, 118.16000366210938]], 'labels': ['person', 'woman', 'woman', 'woman', 'human face', 'human face']}}"
