image_num,bboxes,labels
0001,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 15.568000793457031, 79.85600280761719, 223.66400146484375], [0.1120000034570694, 15.344000816345215, 79.85600280761719, 175.72801208496094], [150.41600036621094, 125.552001953125, 223.66400146484375, 223.66400146484375], [149.07200622558594, 49.61600112915039, 200.81600952148438, 144.81600952148438], [200.59201049804688, 56.560001373291016, 223.66400146484375, 223.66400146484375]], 'labels': ['person', 'person', 'person', 'person', 'person']}}"
0002,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 16.239999771118164, 80.97600555419922, 223.66400146484375], [0.1120000034570694, 16.239999771118164, 80.75199890136719, 176.40000915527344], [152.2080078125, 121.74400329589844, 199.92001342773438, 223.66400146484375], [194.32000732421875, 54.320003509521484, 223.66400146484375, 223.66400146484375], [153.3280029296875, 50.064002990722656, 202.16000366210938, 141.0080108642578]], 'labels': ['person', 'person', 'person', 'person', 'person']}}"
0003,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 14.672000885009766, 78.51200103759766, 223.66400146484375], [0.1120000034570694, 14.672000885009766, 78.28800201416016, 173.71200561523438], [151.760009765625, 124.656005859375, 203.72801208496094, 223.66400146484375], [154.447998046875, 48.720001220703125, 198.3520050048828, 141.6800079345703], [200.59201049804688, 63.72800064086914, 223.66400146484375, 223.66400146484375]], 'labels': ['person', 'person', 'person', 'person', 'person']}}"
0004,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 14.896000862121582, 81.87200164794922, 223.66400146484375], [0.1120000034570694, 14.896000862121582, 81.64800262451172, 158.25601196289062], [143.6959991455078, 120.4000015258789, 194.76800537109375, 223.66400146484375], [192.97601318359375, 64.8479995727539, 223.66400146484375, 223.66400146484375], [155.12001037597656, 50.512001037597656, 199.4720001220703, 143.4720001220703]], 'labels': ['person', 'person', 'person', 'person', 'person']}}"
0005,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 14.672000885009766, 82.31999969482422, 223.66400146484375], [0.1120000034570694, 14.672000885009766, 81.87200164794922, 154.2239990234375], [18.48000144958496, 27.440000534057617, 35.95199966430664, 68.8800048828125]], 'labels': ['woman', 'woman', 'human face']}}"
0006,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 14.896000862121582, 81.87200164794922, 223.66400146484375], [0.1120000034570694, 14.672000885009766, 81.87200164794922, 150.19200134277344], [134.9600067138672, 117.71200561523438, 190.0640106201172, 223.66400146484375], [194.32000732421875, 59.47200012207031, 223.66400146484375, 223.66400146484375], [157.13600158691406, 50.064002990722656, 198.5760040283203, 137.64801025390625]], 'labels': ['person', 'person', 'person', 'person', 'person']}}"
0007,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 14.44800090789795, 82.31999969482422, 223.66400146484375], [0.1120000034570694, 14.44800090789795, 81.87200164794922, 174.16000366210938], [18.256000518798828, 26.32000160217285, 35.72800064086914, 67.76000213623047]], 'labels': ['woman', 'woman', 'human face']}}"
0008,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 14.44800090789795, 82.31999969482422, 223.66400146484375], [0.1120000034570694, 14.44800090789795, 82.09600067138672, 173.71200561523438], [143.0240020751953, 127.56800079345703, 204.17601013183594, 223.66400146484375], [159.15200805664062, 46.03200149536133, 204.17601013183594, 147.95201110839844], [197.6800079345703, 58.35200119018555, 223.66400146484375, 223.66400146484375]], 'labels': ['person', 'person', 'person', 'person', 'person']}}"
0009,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 14.44800090789795, 80.75199890136719, 223.66400146484375], [0.1120000034570694, 14.44800090789795, 80.52799987792969, 150.19200134277344], [182.2239990234375, 54.768001556396484, 223.66400146484375, 223.66400146484375], [118.38400268554688, 118.38400268554688, 183.79200744628906, 223.66400146484375], [154.2239990234375, 46.47999954223633, 197.6800079345703, 137.87200927734375], [16.91200065612793, 25.200000762939453, 34.608001708984375, 67.31200408935547], [206.19200134277344, 67.98400115966797, 223.66400146484375, 108.75200653076172]], 'labels': ['person', 'person', 'person', 'person', 'person', 'human face', 'human face']}}"
0010,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 14.44800090789795, 83.66400146484375, 223.66400146484375], [0.1120000034570694, 14.44800090789795, 83.44000244140625, 151.08799743652344], [111.21600341796875, 120.6240005493164, 188.72000122070312, 223.66400146484375], [183.56800842285156, 58.80000305175781, 223.66400146484375, 223.66400146484375], [15.792000770568848, 26.09600067138672, 34.15999984741211, 66.19200134277344], [204.62400817871094, 69.7760009765625, 220.0800018310547, 110.54400634765625]], 'labels': ['woman', 'woman', 'woman', 'woman', 'human face', 'human face']}}"
0011,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 14.44800090789795, 84.33600616455078, 223.66400146484375], [0.1120000034570694, 14.44800090789795, 84.11199951171875, 176.84800720214844], [183.56800842285156, 55.66400146484375, 223.66400146484375, 223.66400146484375], [133.8400115966797, 118.16000366210938, 190.5120086669922, 223.66400146484375], [152.4320068359375, 47.37600326538086, 198.3520050048828, 138.76800537109375], [17.13599967956543, 27.440000534057617, 35.50400161743164, 67.53600311279297]], 'labels': ['woman', 'woman', 'woman', 'woman', 'woman', 'human face']}}"
0012,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 13.776000022888184, 84.33600616455078, 223.66400146484375], [0.1120000034570694, 13.776000022888184, 84.11199951171875, 151.08799743652344], [16.239999771118164, 24.527999877929688, 34.608001708984375, 66.63999938964844], [206.41600036621094, 69.552001953125, 223.66400146484375, 110.31999969482422]], 'labels': ['woman', 'woman', 'human face', 'human face']}}"
0013,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 14.44800090789795, 84.33600616455078, 223.66400146484375], [0.1120000034570694, 14.44800090789795, 84.11199951171875, 175.27999877929688], [16.464000701904297, 25.87200164794922, 34.832000732421875, 66.63999938964844]], 'labels': ['woman', 'woman', 'human face']}}"
0014,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 14.0, 81.42400360107422, 223.66400146484375], [0.1120000034570694, 14.0, 80.97600555419922, 174.83200073242188], [15.792000770568848, 26.32000160217285, 34.608001708984375, 66.63999938964844], [206.41600036621094, 70.44800567626953, 223.66400146484375, 113.90400695800781]], 'labels': ['woman', 'woman', 'human face', 'human face']}}"
