image_num,bboxes,labels
0001,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[58.12800216674805, 5.936000347137451, 144.81600952148438, 111.44000244140625], [78.95999908447266, 145.71200561523438, 113.68000030517578, 223.66400146484375], [144.36801147460938, 146.83200073242188, 179.5360107421875, 223.66400146484375], [5.263999938964844, 156.01600646972656, 38.63999938964844, 223.66400146484375], [5.936000347137451, 192.97601318359375, 49.84000015258789, 223.66400146484375], [79.18400573730469, 182.89601135253906, 113.45600128173828, 223.66400146484375], [5.712000370025635, 156.01600646972656, 18.928001403808594, 172.81600952148438]], 'labels': ['whiteboard', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair']}}"
0002,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[58.12800216674805, 5.488000392913818, 144.81600952148438, 111.21600341796875], [63.28000259399414, 145.93600463867188, 113.68000030517578, 223.66400146484375], [143.0240020751953, 147.27999877929688, 179.5360107421875, 223.66400146484375], [78.51200103759766, 145.93600463867188, 113.45600128173828, 223.66400146484375], [143.4720001220703, 147.27999877929688, 178.86399841308594, 207.0880126953125], [5.936000347137451, 193.42401123046875, 50.064002990722656, 223.66400146484375], [0.1120000034570694, 22.064001083374023, 34.608001708984375, 161.6160125732422], [143.2480010986328, 106.28800201416016, 179.760009765625, 151.31201171875], [102.2560043334961, 97.552001953125, 123.53600311279297, 166.54400634765625], [189.8400115966797, 95.53600311279297, 215.15200805664062, 134.2880096435547], [212.91200256347656, 95.98400115966797, 223.66400146484375, 140.7840118408203]], 'labels': ['whiteboard', 'chair', 'chair', 'chair', 'chair', 'chair', 'person', 'person', 'person', 'person', 'person']}}"
0003,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 129.58399963378906, 87.24800109863281, 223.66400146484375], [176.40000915527344, 142.1280059814453, 223.66400146484375, 223.66400146484375], [0.1120000034570694, 23.631999969482422, 35.50400161743164, 171.4720001220703], [154.89601135253906, 34.608001708984375, 196.5600128173828, 79.63200378417969]], 'labels': ['desk', 'desk', 'person', 'person']}}"
0004,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[48.944000244140625, 0.1120000034570694, 136.5279998779297, 110.99200439453125], [0.1120000034570694, 195.44000244140625, 29.00800132751465, 223.66400146484375]], 'labels': ['poster', 'chair']}}"
0005,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[25.87200164794922, 0.1120000034570694, 223.66400146484375, 115.02400207519531], [32.816001892089844, 147.72801208496094, 85.45600128173828, 223.66400146484375], [115.02400207519531, 146.83200073242188, 149.07200622558594, 223.66400146484375], [49.16800308227539, 147.72801208496094, 85.23200225830078, 223.66400146484375], [145.93600463867188, 163.8560028076172, 173.26400756835938, 223.66400146484375], [72.46400451660156, 147.50399780273438, 85.45600128173828, 217.8400115966797], [0.1120000034570694, 195.88800048828125, 18.70400047302246, 223.66400146484375], [203.05599975585938, 135.6320037841797, 216.27200317382812, 160.27200317382812], [208.656005859375, 125.552001953125, 223.66400146484375, 145.48800659179688], [0.1120000034570694, 195.88800048828125, 5.936000347137451, 223.66400146484375]], 'labels': ['poster', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair']}}"
0006,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[10.640000343322754, 7.728000164031982, 102.7040023803711, 114.57600402832031], [156.46400451660156, 0.1120000034570694, 208.4320068359375, 73.80799865722656], [18.70400047302246, 149.29600524902344, 71.56800079345703, 223.66400146484375], [102.4800033569336, 147.27999877929688, 138.76800537109375, 223.66400146484375], [36.176002502441406, 149.29600524902344, 71.79199981689453, 223.66400146484375], [36.176002502441406, 189.6160125732422, 70.89600372314453, 223.66400146484375], [59.47200012207031, 98.44800567626953, 81.20000457763672, 156.46400451660156], [185.58399963378906, 80.75199890136719, 205.96800231933594, 128.24000549316406], [166.54400634765625, 99.34400177001953, 186.70401000976562, 138.32000732421875], [132.94400024414062, 37.74399948120117, 151.9840087890625, 78.73600006103516], [191.6320037841797, 118.83200073242188, 216.72000122070312, 144.36801147460938], [155.34400939941406, 93.74400329589844, 167.66400146484375, 130.92800903320312]], 'labels': ['poster', 'poster', 'chair', 'chair', 'chair', 'chair', 'person', 'person', 'person', 'person', 'person', 'person']}}"
0007,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[156.46400451660156, 6.832000255584717, 208.2080078125, 75.82400512695312], [36.176002502441406, 151.9840087890625, 72.01599884033203, 223.66400146484375], [60.816001892089844, 101.13600158691406, 83.88800048828125, 176.40000915527344], [185.13600158691406, 85.00800323486328, 207.0880126953125, 132.72000122070312], [149.07200622558594, 94.86400604248047, 169.2320098876953, 142.1280059814453], [166.54400634765625, 101.36000061035156, 184.91200256347656, 140.11199951171875]], 'labels': ['poster', 'chair', 'person', 'person', 'person', 'person']}}"
0008,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[10.640000343322754, 11.088000297546387, 102.4800033569336, 118.16000366210938], [156.46400451660156, 8.848000526428223, 208.2080078125, 77.16799926757812], [101.36000061035156, 29.904001235961914, 153.552001953125, 87.92000579833984], [36.176002502441406, 153.10400390625, 71.56800079345703, 223.66400146484375], [96.43199920654297, 116.81600189208984, 138.76800537109375, 188.72000122070312], [59.24800109863281, 101.58399963378906, 83.66400146484375, 166.54400634765625], [185.58399963378906, 82.54400634765625, 207.9840087890625, 132.04800415039062], [148.40000915527344, 96.8800048828125, 169.2320098876953, 134.2880096435547], [127.56800079345703, 93.52000427246094, 144.36801147460938, 130.70401000976562]], 'labels': ['poster', 'poster', 'poster', 'chair', 'person', 'person', 'person', 'person', 'person']}}"
0009,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[158.48001098632812, 0.1120000034570694, 213.36000061035156, 76.72000122070312], [102.7040023803711, 153.10400390625, 138.99200439453125, 223.66400146484375], [32.592002868652344, 155.79200744628906, 69.7760009765625, 223.66400146484375], [32.592002868652344, 198.3520050048828, 63.05600357055664, 223.66400146484375], [206.19200134277344, 155.56800842285156, 223.66400146484375, 186.48001098632812], [198.8000030517578, 129.13600158691406, 219.4080047607422, 152.2080078125], [193.42401123046875, 139.44000244140625, 207.5360107421875, 165.20001220703125]], 'labels': ['poster', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair']}}"
0010,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 3.696000099182129, 101.36000061035156, 125.10400390625], [49.84000015258789, 171.2480010986328, 64.6240005493164, 223.66400146484375], [140.11199951171875, 185.80799865722656, 158.92800903320312, 223.66400146484375], [209.552001953125, 141.0080108642578, 223.66400146484375, 164.0800018310547], [24.75200080871582, 17.360000610351562, 42.224002838134766, 47.60000228881836]], 'labels': ['poster', 'chair', 'chair', 'chair', 'clock']}}"
