image_num,bboxes,labels
0001,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[119.0560073852539, 126.00000762939453, 164.3040008544922, 223.66400146484375], [115.24800109863281, 59.47200012207031, 179.760009765625, 223.66400146484375], [61.48800277709961, 112.78400421142578, 116.81600189208984, 223.66400146484375], [0.1120000034570694, 133.8400115966797, 34.608001708984375, 223.66400146484375]], 'labels': ['yellow vest', 'person', 'person', 'person']}}"
0002,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[105.84000396728516, 51.63199996948242, 223.66400146484375, 223.66400146484375], [59.69600296020508, 104.49600219726562, 115.92000579833984, 223.66400146484375], [137.64801025390625, 75.1520004272461, 161.8400115966797, 122.19200134277344], [124.656005859375, 61.48800277709961, 137.1999969482422, 99.34400177001953]], 'labels': ['person', 'woman', 'human face', 'human face']}}"
0003,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 0.1120000034570694, 56.784000396728516, 154.2239990234375], [44.2400016784668, 200.36801147460938, 88.36800384521484, 223.66400146484375], [121.96800231933594, 60.592002868652344, 137.87200927734375, 96.43199920654297]], 'labels': ['cabinetry', 'chair', 'human face']}}"
0004,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[100.91200256347656, 61.26400375366211, 168.5600128173828, 223.66400146484375], [64.4000015258789, 104.04800415039062, 119.5040054321289, 223.66400146484375], [121.96800231933594, 82.09600067138672, 141.9040069580078, 124.656005859375]], 'labels': ['person', 'woman', 'human face']}}"
0005,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[47.152000427246094, 119.2800064086914, 100.68800354003906, 223.66400146484375], [45.13600158691406, 61.26400375366211, 109.42400360107422, 223.66400146484375], [173.04000854492188, 41.3280029296875, 219.4080047607422, 223.66400146484375], [99.12000274658203, 49.61600112915039, 157.13600158691406, 157.58399963378906], [0.1120000034570694, 43.34400177001953, 38.41600036621094, 154.0], [0.1120000034570694, 132.27200317382812, 35.72800064086914, 223.66400146484375], [127.56800079345703, 114.80000305175781, 168.7840118408203, 194.32000732421875], [207.760009765625, 39.53600311279297, 223.66400146484375, 199.4720001220703], [0.1120000034570694, 132.27200317382812, 28.336000442504883, 223.66400146484375], [156.46400451660156, 28.112001419067383, 180.656005859375, 75.82400512695312]], 'labels': ['yellow sleeveless shirt', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']}}"
0006,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 59.92000198364258, 54.320003509521484, 223.66400146484375], [171.4720001220703, 43.79199981689453, 206.864013671875, 223.66400146484375], [63.50400161743164, 105.39200592041016, 114.12800598144531, 223.66400146484375], [122.19200134277344, 114.80000305175781, 167.88800048828125, 216.04800415039062], [206.19200134277344, 39.76000213623047, 223.66400146484375, 223.66400146484375], [126.44800567626953, 188.72000122070312, 169.9040069580078, 223.66400146484375], [43.34400177001953, 200.36801147460938, 88.36800384521484, 223.66400146484375], [169.4560089111328, 190.7360076904297, 195.88800048828125, 223.66400146484375], [122.19200134277344, 61.48800277709961, 137.87200927734375, 96.8800048828125]], 'labels': ['person', 'person', 'person', 'person', 'person', 'chair', 'chair', 'chair', 'human face']}}"
0007,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 0.1120000034570694, 223.66400146484375, 223.66400146484375], [121.52000427246094, 61.48800277709961, 137.64801025390625, 97.3280029296875], [210.67201232910156, 50.736000061035156, 223.66400146484375, 85.00800323486328]], 'labels': ['cabinetry', 'human face', 'human face']}}"
0008,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[126.22400665283203, 188.72000122070312, 169.9040069580078, 223.66400146484375], [43.79199981689453, 200.14401245117188, 88.14400482177734, 223.66400146484375], [120.4000015258789, 60.816001892089844, 136.3040008544922, 97.10400390625], [207.760009765625, 50.288002014160156, 223.66400146484375, 82.76800537109375], [9.744000434875488, 0.1120000034570694, 25.648000717163086, 22.064001083374023], [32.14400100708008, 0.1120000034570694, 45.80800247192383, 21.168001174926758], [45.36000061035156, 0.1120000034570694, 56.112003326416016, 20.720001220703125], [24.079999923706055, 0.1120000034570694, 33.040000915527344, 21.61600112915039], [0.1120000034570694, 0.1120000034570694, 6.832000255584717, 22.288000106811523]], 'labels': ['chair', 'chair', 'human face', 'human face', 'book', 'book', 'book', 'book', 'book']}}"
0009,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[0.1120000034570694, 63.72800064086914, 70.67200469970703, 223.66400146484375], [159.60000610351562, 38.8640022277832, 219.8560028076172, 223.66400146484375], [94.86400604248047, 48.272003173828125, 146.83200073242188, 167.88800048828125], [121.07200622558594, 117.26399993896484, 179.9840087890625, 216.04800415039062], [61.48800277709961, 103.82400512695312, 114.12800598144531, 223.66400146484375]], 'labels': ['woman', 'person', 'woman', 'person', 'woman']}}"
0010,"{'<DENSE_REGION_CAPTION>': {'bboxes': [[155.34400939941406, 123.08800506591797, 223.66400146484375, 223.66400146484375], [155.34400939941406, 123.08800506591797, 190.5120086669922, 223.66400146484375], [122.19200134277344, 60.36800003051758, 137.87200927734375, 96.43199920654297]], 'labels': ['fancy dress', 'fancy dress', 'human face']}}"
